        Vcore(1)        Vcore(2)        Vcore(3)        Vcore(4)
     29.521367	     28.206177	     27.877407	     27.877407	
     29.523603	     28.208412	     27.879643	     27.879643	
     29.525837	     28.210646	     27.881876	     27.881876	
     29.528069	     28.212878	     27.884108	     27.884108	
       29.5303	     28.215108	     27.886338	     27.886338	
     29.532528	     28.217336	     27.888566	     27.888566	
     29.534754	     28.219562	     27.890792	     27.890792	
     29.536979	     28.221786	     27.893016	     27.893016	
     29.539202	     28.224009	     27.895238	     27.895238	
     29.541423	     28.226229	     27.897459	     27.897459	
     29.543642	     28.228448	     27.899677	     27.899677	
     29.545859	     28.230665	     27.901894	     27.901894	
     29.548074	     28.232879	     27.904109	     27.904109	
     29.550287	     28.235092	     27.906322	     27.906322	
     29.552499	     28.237304	     27.908533	     27.908533	
     29.554708	     28.239513	     27.910742	     27.910742	
     29.556916	      28.24172	     27.912949	     27.912949	
     29.559122	     28.243926	     27.915155	     27.915155	
     29.561326	      28.24613	     27.917359	     27.917359	
     29.563528	     28.248331	      27.91956	      27.91956	
     29.565728	     28.250531	      27.92176	      27.92176	
     29.567926	     28.252729	     27.923958	     27.923958	
     29.570123	     28.254926	     27.926154	     27.926154	
     29.572318	      28.25712	     27.928349	     27.928349	
     29.574511	     28.259313	     27.930541	     27.930541	
     29.576702	     28.261503	     27.932732	     27.932732	
     29.578891	     28.263692	     27.934921	     27.934921	
     29.581078	     28.265879	     27.937107	     27.937107	
     29.583263	     28.268064	     27.939292	     27.939292	
     29.585447	     28.270248	     27.941476	     27.941476	
     29.587629	     28.272429	     27.943657	     27.943657	
     29.589809	     28.274609	     27.945837	     27.945837	
     29.591987	     28.276786	     27.948014	     27.948014	
     29.594163	     28.278962	      27.95019	      27.95019	
     29.596337	     28.281136	     27.952364	     27.952364	
      29.59851	     28.283309	     27.954536	     27.954536	
     29.600681	     28.285479	     27.956707	     27.956707	
     29.602849	     28.287648	     27.958875	     27.958875	
     29.605016	     28.289814	     27.961042	     27.961042	
     29.607182	     28.291979	     27.963207	     27.963207	
     29.609345	     28.294142	      27.96537	      27.96537	
     29.611507	     28.296304	     27.967531	     27.967531	
     29.613666	     28.298463	      27.96969	      27.96969	
     29.615824	     28.300621	     27.971848	     27.971848	
      29.61798	     28.302776	     27.974003	     27.974003	
     29.620134	      28.30493	     27.976157	     27.976157	
     29.622287	     28.307082	     27.978309	     27.978309	
     29.624438	     28.309233	      27.98046	      27.98046	
     29.626586	     28.311381	     27.982608	     27.982608	
     29.628733	     28.313528	     27.984755	     27.984755	
     29.630878	     28.315673	     27.986899	     27.986899	
     29.633022	     28.317816	     27.989042	     27.989042	
     29.635163	     28.319957	     27.991184	     27.991184	
     29.637303	     28.322097	     27.993323	     27.993323	
     29.639441	     28.324234	      27.99546	      27.99546	
     29.641577	      28.32637	     27.997596	     27.997596	
     29.643711	     28.328504	      27.99973	      27.99973	
     29.645844	     28.330636	     28.001862	     28.001862	
     29.647975	     28.332767	     28.003993	     28.003993	
     29.650103	     28.334895	     28.006121	     28.006121	
     29.652231	     28.337022	     28.008248	     28.008248	
     29.654356	     28.339147	     28.010373	     28.010373	
     29.656479	      28.34127	     28.012496	     28.012496	
     29.658601	     28.343392	     28.014617	     28.014617	
     29.660721	     28.345511	     28.016737	     28.016737	
     29.662839	     28.347629	     28.018855	     28.018855	
     29.664956	     28.349745	     28.020971	     28.020971	
      29.66707	      28.35186	     28.023085	     28.023085	
     29.669183	     28.353972	     28.025197	     28.025197	
     29.671294	     28.356083	     28.027308	     28.027308	
     29.673403	     28.358192	     28.029417	     28.029417	
      29.67551	     28.360299	     28.031524	     28.031524	
     29.677616	     28.362404	     28.033629	     28.033629	
      29.67972	     28.364508	     28.035733	     28.035733	
     29.681822	     28.366609	     28.037834	     28.037834	
     29.683922	     28.368709	     28.039934	     28.039934	
     29.686021	     28.370808	     28.042032	     28.042032	
     29.688118	     28.372904	     28.044129	     28.044129	
     29.690213	     28.374999	     28.046223	     28.046223	
     29.692306	     28.377092	     28.048316	     28.048316	
     29.694397	     28.379183	     28.050407	     28.050407	
     29.696487	     28.381272	     28.052497	     28.052497	
     29.698575	      28.38336	     28.054584	     28.054584	
     29.700661	     28.385446	      28.05667	      28.05667	
     29.702745	      28.38753	     28.058754	     28.058754	
     29.704828	     28.389612	     28.060836	     28.060836	
     29.706909	     28.391693	     28.062917	     28.062917	
     29.708988	     28.393772	     28.064995	     28.064995	
     29.711065	     28.395849	     28.067072	     28.067072	
     29.713141	     28.397924	     28.069148	     28.069148	
     29.715215	     28.399997	     28.071221	     28.071221	
     29.717287	     28.402069	     28.073293	     28.073293	
     29.719357	     28.404139	     28.075363	     28.075363	
     29.721426	     28.406208	     28.077431	     28.077431	
     29.723492	     28.408274	     28.079498	     28.079498	
     29.725557	     28.410339	     28.081562	     28.081562	
     29.727621	     28.412402	     28.083625	     28.083625	
     29.729682	     28.414463	     28.085687	     28.085687	
     29.731742	     28.416523	     28.087746	     28.087746	
       29.7338	     28.418581	     28.089804	     28.089804	
     29.735857	     28.420637	      28.09186	      28.09186	
