      R(bc)Cb=0.055834378
         VBase        Charge
     2.2964964     3.1038112
     2.2970715     3.1050033
     2.2976462      3.106195
     2.2982203     3.1073861
      2.298794     3.1085768
     2.2993671     3.1097669
     2.2999398     3.1109565
      2.300512     3.1121455
     2.3010838     3.1133341
      2.301655     3.1145221
     2.3022258     3.1157097
     2.3027961     3.1168967
     2.3033658     3.1180832
     2.3039352     3.1192691
      2.304504     3.1204546
     2.3050723     3.1216395
     2.3056402      3.122824
     2.3062076     3.1240079
     2.3067745     3.1251913
      2.307341     3.1263742
     2.3079069     3.1275566
     2.3084724     3.1287384
     2.3090374     3.1299198
     2.3096019     3.1311006
     2.3101659     3.1322809
     2.3107295     3.1334607
     2.3112926       3.13464
     2.3118552     3.1358188
     2.3124174     3.1369971
      2.312979     3.1381748
     2.3135402     3.1393521
     2.3141009     3.1405288
     2.3146612     3.1417051
     2.3152209     3.1428808
     2.3157802      3.144056
     2.3163391     3.1452307
     2.3168974     3.1464049
     2.3174553     3.1475785
     2.3180127     3.1487517
     2.3185696     3.1499244
     2.3191261     3.1510965
     2.3196821     3.1522681
     2.3202376     3.1534393
     2.3207927     3.1546099
     2.3213473       3.15578
     2.3219014     3.1569496
      2.322455     3.1581187
     2.3230082     3.1592873
     2.3235609     3.1604553
     2.3241132     3.1616229
     2.3246649       3.16279
     2.3252163     3.1639565
     2.3257671     3.1651226
     2.3263175     3.1662881
     2.3268674     3.1674531
     2.3274168     3.1686177
     2.3279658     3.1697817
     2.3285144     3.1709452
     2.3290624     3.1721082
       2.32961     3.1732707
     2.3301572     3.1744327
     2.3307038     3.1755942
       2.33125     3.1767552
     2.3317958     3.1779157
     2.3323411     3.1790757
     2.3328859     3.1802352
     2.3334303     3.1813941
     2.3339742     3.1825526
     2.3345176     3.1837106
     2.3350606      3.184868
     2.3356031      3.186025
     2.3361452     3.1871815
     2.3366868     3.1883374
      2.337228     3.1894929
     2.3377687     3.1906478
     2.3383089     3.1918023
     2.3388487     3.1929562
      2.339388     3.1941097
     2.3399269     3.1952626
     2.3404653      3.196415
     2.3410033      3.197567
     2.3415408     3.1987184
     2.3420778     3.1998694
     2.3426144     3.2010198
     2.3431505     3.2021698
     2.3436862     3.2033192
     2.3442215     3.2044681
     2.3447563     3.2056166
     2.3452906     3.2067645
     2.3458245      3.207912
     2.3463579     3.2090589
     2.3468909     3.2102054
     2.3474234     3.2113513
     2.3479555     3.2124968
     2.3484871     3.2136417
     2.3490183     3.2147862
      2.349549     3.2159301
     2.3500793     3.2170736
     2.3506092     3.2182165
     2.3511385      3.219359
     2.3516675      3.220501
      2.352196     3.2216425
      2.352724     3.2227834
     2.3532516     3.2239239
     2.3537788     3.2250639
     2.3543055     3.2262034
     2.3548318     3.2273424
     2.3553576     3.2284809
     2.3558829     3.2296189
     2.3564079     3.2307564
     2.3569324     3.2318934
     2.3574564     3.2330299
       2.35798      3.234166
     2.3585032     3.2353015
     2.3590259     3.2364365
     2.3595482     3.2375711
       2.36007     3.2387051
     2.3605914     3.2398387
     2.3611123     3.2409718
     2.3616328     3.2421043
     2.3621529     3.2432364
     2.3626725      3.244368
     2.3631917     3.2454991
     2.3637105     3.2466297
     2.3642288     3.2477598
     2.3647467     3.2488895
     2.3652641     3.2500186
     2.3657811     3.2511472
     2.3662977     3.2522754
     2.3668138      3.253403
     2.3673295     3.2545302
     2.3678448     3.2556569
     2.3683596     3.2567831
      2.368874     3.2579088
     2.3693879      3.259034
     2.3699014     3.2601587
     2.3704145     3.2612829
     2.3709272     3.2624067
     2.3714394     3.2635299
     2.3719512     3.2646527
     2.3724625      3.265775
     2.3729734     3.2668968
     2.3734839     3.2680181
      2.373994     3.2691389
     2.3745036     3.2702592
     2.3750128     3.2713791
     2.3755216     3.2724984
     2.3760299     3.2736173
     2.3765378     3.2747357
     2.3770453     3.2758536
     2.3775523      3.276971
     2.3780589     3.2780879
     2.3785651     3.2792043
     2.3790709     3.2803203
     2.3795762     3.2814358
     2.3800811     3.2825507
     2.3805856     3.2836652
     2.3810897     3.2847792
     2.3815933     3.2858928
     2.3820965     3.2870058
     2.3825993     3.2881184
     2.3831016     3.2892304
     2.3836035      3.290342
      2.384105     3.2914531
     2.3846061     3.2925638
     2.3851068     3.2936739
      2.385607     3.2947836
     2.3861068     3.2958927
     2.3866062     3.2970014
     2.3871052     3.2981097
     2.3876037     3.2992174
     2.3881018     3.3003246
     2.3885995     3.3014314
     2.3890968     3.3025377
     2.3895937     3.3036435
     2.3900901     3.3047488
     2.3905861     3.3058537
     2.3910817      3.306958
     2.3915769     3.3080619
     2.3920717     3.3091653
      2.392566     3.3102682
       2.39306     3.3113707
     2.3935535     3.3124726
     2.3940466     3.3135741
     2.3945393     3.3146751
     2.3950315     3.3157756
     2.3955234     3.3168757
     2.3960148     3.3179752
     2.3965058     3.3190743
     2.3969964     3.3201729
     2.3974866     3.3212711
     2.3979764     3.3223687
     2.3984657     3.3234659
     2.3989547     3.3245626
     2.3994432     3.3256588
     2.3999313     3.3267546
      2.400419     3.3278499
     2.4009063     3.3289447
     2.4013932      3.330039
     2.4018796     3.3311328
     2.4023657     3.3322262
     2.4028514     3.3333191
     2.4033366     3.3344115
     2.4038214     3.3355034
     2.4043058     3.3365949
     2.4047898     3.3376859
     2.4052734     3.3387764
     2.4057566     3.3398664
     2.4062394      3.340956
     2.4067218     3.3420451
     2.4072037     3.3431337
     2.4076853     3.3442219
     2.4081665     3.3453095
     2.4086472     3.3463967
     2.4091275     3.3474835
     2.4096075     3.3485697
      2.410087     3.3496555
     2.4105661     3.3507408
     2.4110448     3.3518256
     2.4115231       3.35291
      2.412001     3.3539939
     2.4124786     3.3550773
     2.4129557     3.3561603
     2.4134324     3.3572427
     2.4139086     3.3583248
     2.4143845     3.3594063
       2.41486     3.3604874
     2.4153351      3.361568
     2.4158098     3.3626481
     2.4162841     3.3637277
      2.416758     3.3648069
     2.4172315     3.3658856
     2.4177045     3.3669639
     2.4181772     3.3680417
     2.4186495      3.369119
     2.4191214     3.3701958
     2.4195929     3.3712722
      2.420064     3.3723481
     2.4205347     3.3734235
     2.4210049     3.3744985
     2.4214748      3.375573
     2.4219443      3.376647
     2.4224134     3.3777206
     2.4228821     3.3787937
     2.4233504     3.3798663
     2.4238184     3.3809385
     2.4242859     3.3820102
      2.424753     3.3830814
     2.4252197     3.3841522
     2.4256861     3.3852225
      2.426152     3.3862923
     2.4266175     3.3873617
     2.4270827     3.3884306
     2.4275474      3.389499
     2.4280118      3.390567
     2.4284758     3.3916345
     2.4289394     3.3927015
     2.4294026     3.3937681
     2.4298654     3.3948342
     2.4303278     3.3958999
     2.4307898     3.3969651
     2.4312514     3.3980298
     2.4317126     3.3990941
     2.4321735     3.4001579
     2.4326339     3.4012212
      2.433094     3.4022841
     2.4335537     3.4033465
      2.434013     3.4044084
     2.4344719     3.4054699
     2.4349304     3.4065309
     2.4353885     3.4075915
     2.4358462     3.4086516
     2.4363036     3.4097112
     2.4367606     3.4107704
     2.4372171     3.4118291
     2.4376733     3.4128874
     2.4381291     3.4139452
     2.4385846     3.4150025
     2.4390396     3.4160594
     2.4394943     3.4171158
     2.4399485     3.4181717
     2.4404024     3.4192272
     2.4408559     3.4202823
      2.441309     3.4213368
     2.4417618      3.422391
     2.4422141     3.4234446
     2.4426661     3.4244978
     2.4431177     3.4255506
     2.4435689     3.4266028
     2.4440197     3.4276547
     2.4444701      3.428706
     2.4449202     3.4297569
     2.4453699     3.4308074
     2.4458192     3.4318574
     2.4462681     3.4329069
     2.4467167      3.433956
     2.4471648     3.4350046
     2.4476126     3.4360528
       2.44806     3.4371005
     2.4485071     3.4381478
     2.4489537     3.4391946
        2.4494     3.4402409
     2.4498459     3.4412868
     2.4502914     3.4423322
     2.4507365     3.4433772
     2.4511813     3.4444217
     2.4516257     3.4454658
     2.4520697     3.4465094
     2.4525134     3.4475526
     2.4529566     3.4485953
     2.4533995     3.4496375
      2.453842     3.4506793
     2.4542842     3.4517207
     2.4547259     3.4527616
     2.4551673      3.453802
     2.4556084      3.454842
      2.456049     3.4558815
     2.4564893     3.4569206
     2.4569292     3.4579592
     2.4573687     3.4589974
     2.4578079     3.4600351
     2.4582467     3.4610724
     2.4586851     3.4621092
     2.4591232     3.4631456
     2.4595608     3.4641815
     2.4599981      3.465217
     2.4604351      3.466252
     2.4608717     3.4672866
     2.4613079     3.4683207
     2.4617437     3.4693543
     2.4621792     3.4703876
     2.4626143     3.4714203
      2.463049     3.4724526
     2.4634833     3.4734845
     2.4639173     3.4745159
      2.464351     3.4755469
     2.4647842     3.4765774
     2.4652171     3.4776075
     2.4656497     3.4786371
     2.4660818     3.4796663
     2.4665136      3.480695
     2.4669451     3.4817233
     2.4673761     3.4827511
     2.4678068     3.4837785
     2.4682372     3.4848054
     2.4686671     3.4858319
     2.4690968     3.4868579
      2.469526     3.4878835
     2.4699549     3.4889087
     2.4703834     3.4899334
     2.4708116     3.4909576
     2.4712394     3.4919815
     2.4716668     3.4930048
     2.4720939     3.4940277
     2.4725206     3.4950502
      2.472947     3.4960722
      2.473373     3.4970938
     2.4737986      3.498115
     2.4742239     3.4991356
     2.4746488     3.5001559
     2.4750734     3.5011757
     2.4754976     3.5021951
     2.4759214      3.503214
     2.4763449     3.5042324
      2.476768     3.5052505
     2.4771908     3.5062681
     2.4776132     3.5072852
     2.4780353     3.5083019
      2.478457     3.5093182
     2.4788783      3.510334
     2.4792993     3.5113493
     2.4797199     3.5123643
     2.4801402     3.5133788
     2.4805601     3.5143928
     2.4809797     3.5154064
     2.4813989     3.5164196
     2.4818177     3.5174323
     2.4822362     3.5184446
     2.4826544     3.5194564
     2.4830722     3.5204678
     2.4834896     3.5214788
     2.4839067     3.5224893
     2.4843234     3.5234994
     2.4847398      3.524509
     2.4851558     3.5255182
     2.4855715      3.526527
     2.4859869     3.5275353
     2.4864018     3.5285432
     2.4868165     3.5295506
     2.4872307     3.5305576
     2.4876447     3.5315642
     2.4880582     3.5325703
     2.4884715      3.533576
     2.4888843     3.5345812
     2.4892969      3.535586
      2.489709     3.5365904
     2.4901209     3.5375944
     2.4905324     3.5385979
     2.4909435     3.5396009
     2.4913543     3.5406035
     2.4917647     3.5416057
     2.4921748     3.5426075
     2.4925846     3.5436088
      2.492994     3.5446097
      2.493403     3.5456101
     2.4938117     3.5466101
     2.4942201     3.5476097
     2.4946281     3.5486088
     2.4950358     3.5496076
     2.4954431     3.5506058
     2.4958501     3.5516037
     2.4962567      3.552601
      2.496663      3.553598
      2.497069     3.5545945
     2.4974746     3.5555906
     2.4978799     3.5565863
     2.4982848     3.5575815
     2.4986894     3.5585763
     2.4990936     3.5595707
     2.4994975     3.5605646
     2.4999011     3.5615581
     2.5003043     3.5625512
     2.5007072     3.5635438
     2.5011097      3.564536
     2.5015119     3.5655278
     2.5019138     3.5665191
     2.5023153       3.56751
     2.5027165     3.5685005
     2.5031173     3.5694905
     2.5035178     3.5704801
      2.503918     3.5714693
     2.5043178      3.572458
     2.5047173     3.5734463
     2.5051164     3.5744342
     2.5055152     3.5754217
     2.5059137     3.5764087
     2.5063119     3.5773953
     2.5067097     3.5783815
     2.5071071     3.5793672
     2.5075042     3.5803525
      2.507901     3.5813374
     2.5082975     3.5823218
     2.5086936     3.5833058
     2.5090894     3.5842894
     2.5094849     3.5852726
       2.50988     3.5862553
     2.5102748     3.5872376
     2.5106692     3.5882195
     2.5110633     3.5892009
     2.5114571      3.590182
     2.5118506     3.5911626
     2.5122437     3.5921427
     2.5126365     3.5931225
     2.5130289     3.5941018
      2.513421     3.5950807
     2.5138128     3.5960591
     2.5142043     3.5970371
     2.5145954     3.5980148
     2.5149862     3.5989919
     2.5153767     3.5999687
     2.5157668      3.600945
     2.5161566     3.6019209
     2.5165461     3.6028964
     2.5169353     3.6038715
     2.5173241     3.6048461
     2.5177126     3.6058203
     2.5181008     3.6067941
     2.5184886     3.6077674
     2.5188761     3.6087404
     2.5192633     3.6097129
     2.5196501     3.6106849
     2.5200367     3.6116566
     2.5204229     3.6126278
     2.5208087     3.6135987
     2.5211943      3.614569
     2.5215795      3.615539
     2.5219644     3.6165086
      2.522349     3.6174777
     2.5227332     3.6184464
     2.5231172     3.6194147
     2.5235008     3.6203825
      2.523884       3.62135
      2.524267      3.622317
     2.5246496     3.6232836
     2.5250319     3.6242497
     2.5254139     3.6252155
     2.5257955     3.6261808
     2.5261769     3.6271457
     2.5265579     3.6281102
     2.5269386     3.6290743
      2.527319     3.6300379
      2.527699     3.6310011
     2.5280787      3.631964
     2.5284581     3.6329263
     2.5288372     3.6338883
      2.529216     3.6348499
     2.5295944      3.635811
     2.5299725     3.6367717
     2.5303503      3.637732
     2.5307278     3.6386919
      2.531105     3.6396513
     2.5314818     3.6406104
     2.5318584      3.641569
     2.5322346     3.6425272
     2.5326105      3.643485
     2.5329861     3.6444423
     2.5333613     3.6453993
     2.5337363     3.6463558
     2.5341109     3.6473119
     2.5344852     3.6482676
     2.5348592     3.6492229
     2.5352328     3.6501778
     2.5356062     3.6511322
     2.5359792     3.6520863
      2.536352     3.6530399
     2.5367244     3.6539931
     2.5370965     3.6549459
     2.5374683     3.6558983
     2.5378397     3.6568502
     2.5382109     3.6578018
     2.5385817     3.6587529
     2.5389523     3.6597036
     2.5393225     3.6606539
     2.5396924     3.6616038
      2.540062     3.6625533
     2.5404313     3.6635023
     2.5408002      3.664451
     2.5411689     3.6653992
     2.5415372      3.666347
     2.5419052     3.6672944
      2.542273     3.6682414
     2.5426404      3.669188
     2.5430075     3.6701342
     2.5433743     3.6710799
     2.5437407     3.6720253
     2.5441069     3.6729702
     2.5444728     3.6739147
     2.5448383     3.6748588
     2.5452036     3.6758025
     2.5455685     3.6767458
     2.5459331     3.6776887
     2.5462974     3.6786311
     2.5466614     3.6795732
     2.5470251     3.6805148
     2.5473885      3.681456
     2.5477516     3.6823969
     2.5481144     3.6833373
     2.5484769     3.6842773
      2.548839     3.6852169
     2.5492009      3.686156
     2.5495625     3.6870948
     2.5499237     3.6880332
     2.5502846     3.6889711
     2.5506453     3.6899087
     2.5510056     3.6908458
     2.5513656     3.6917825
     2.5517254     3.6927188
     2.5520848     3.6936548
     2.5524439     3.6945903
     2.5528027     3.6955253
     2.5531612       3.69646
     2.5535194     3.6973943
     2.5538773     3.6983282
     2.5542349     3.6992616
     2.5545922     3.7001947
     2.5549492     3.7011274
     2.5553059     3.7020596
     2.5556623     3.7029914
     2.5560184     3.7039229
     2.5563742     3.7048539
     2.5567297     3.7057845
     2.5570849     3.7067147
     2.5574398     3.7076445
     2.5577944     3.7085739
     2.5581487     3.7095029
     2.5585027     3.7104315
     2.5588564     3.7113597
     2.5592098     3.7122875
     2.5595629     3.7132149
     2.5599157     3.7141419
     2.5602682     3.7150684
     2.5606204     3.7159946
     2.5609723     3.7169204
     2.5613239     3.7178457
     2.5616752     3.7187707
     2.5620262     3.7196952
     2.5623769     3.7206194
     2.5627273     3.7215431
     2.5630774     3.7224665
     2.5634273     3.7233894
     2.5637768      3.724312
      2.564126     3.7252341
      2.564475     3.7261558
     2.5648236     3.7270772
      2.565172     3.7279981
       2.56552     3.7289186
     2.5658678     3.7298388
     2.5662153     3.7307585
     2.5665624     3.7316778
     2.5669093     3.7325968
     2.5672559     3.7335153
     2.5676022     3.7344334
     2.5679482     3.7353511
     2.5682939     3.7362685
     2.5686393     3.7371854
     2.5689845     3.7381019
     2.5693293      3.739018
     2.5696738     3.7399338
     2.5700181     3.7408491
     2.5703621      3.741764
     2.5707057     3.7426785
     2.5710491     3.7435927
     2.5713922     3.7445064
      2.571735     3.7454197
     2.5720775     3.7463327
     2.5724197     3.7472452
     2.5727617     3.7481574
     2.5731033     3.7490691
     2.5734447     3.7499804
     2.5737857     3.7508914
     2.5741265     3.7518019
      2.574467     3.7527121
     2.5748072     3.7536218
     2.5751471     3.7545312
     2.5754867     3.7554402
     2.5758261     3.7563487
     2.5761651     3.7572569
     2.5765039     3.7581647
     2.5768424     3.7590721
     2.5771806      3.759979
     2.5775185     3.7608856
     2.5778561     3.7617918
     2.5781934     3.7626976
     2.5785305      3.763603
     2.5788673      3.764508
     2.5792037     3.7654126
     2.5795399     3.7663169
     2.5798759     3.7672207
     2.5802115     3.7681241
     2.5805468     3.7690271
     2.5808819     3.7699298
     2.5812167      3.770832
     2.5815512     3.7717339
     2.5818854     3.7726354
     2.5822193     3.7735364
      2.582553     3.7744371
     2.5828863     3.7753374
     2.5832194     3.7762373
     2.5835522     3.7771368
     2.5838848     3.7780359
      2.584217     3.7789346
      2.584549     3.7798329
     2.5848806     3.7807308
      2.585212     3.7816284
     2.5855432     3.7825255
      2.585874     3.7834223
     2.5862046     3.7843186
     2.5865348     3.7852146
     2.5868649     3.7861102
     2.5871946     3.7870054
      2.587524     3.7879002
     2.5878532     3.7887946
     2.5881821     3.7896886
     2.5885107     3.7905823
      2.588839     3.7914755
     2.5891671     3.7923684
     2.5894949     3.7932608
     2.5898224     3.7941529
     2.5901496     3.7950446
     2.5904765     3.7959359
     2.5908032     3.7968268
     2.5911296     3.7977173
     2.5914557     3.7986074
     2.5917816     3.7994972
     2.5921071     3.8003865
     2.5924324     3.8012755
     2.5927574     3.8021641
     2.5930822     3.8030523
     2.5934067     3.8039401
     2.5937309     3.8048275
     2.5940548     3.8057145
     2.5943784     3.8066012
     2.5947018     3.8074874
     2.5950249     3.8083733
     2.5953477     3.8092588
     2.5956703     3.8101439
     2.5959926     3.8110286
     2.5963146     3.8119129
     2.5966363     3.8127969
     2.5969578     3.8136804
      2.597279     3.8145636
     2.5975999     3.8154464
     2.5979206     3.8163288
     2.5982409     3.8172108
      2.598561     3.8180924
     2.5988809     3.8189736
     2.5992005     3.8198545
     2.5995198      3.820735
     2.5998388     3.8216151
     2.6001575     3.8224948
      2.600476     3.8233741
     2.6007943      3.824253
     2.6011122     3.8251316
     2.6014299     3.8260098
     2.6017473     3.8268876
     2.6020645      3.827765
     2.6023813      3.828642
     2.6026979     3.8295187
     2.6030143     3.8303949
     2.6033304     3.8312708
     2.6036462     3.8321463
     2.6039617     3.8330214
      2.604277     3.8338961
      2.604592     3.8347705
     2.6049067     3.8356445
     2.6052212      3.836518
     2.6055354     3.8373913
     2.6058494     3.8382641
     2.6061631     3.8391365
     2.6064765     3.8400086
     2.6067896     3.8408803
     2.6071025     3.8417516
     2.6074151     3.8426225
     2.6077275     3.8434931
     2.6080396     3.8443632
     2.6083514      3.845233
      2.608663     3.8461024
     2.6089743     3.8469714
     2.6092853     3.8478401
     2.6095961     3.8487084
     2.6099066     3.8495763
     2.6102169     3.8504438
     2.6105268     3.8513109
     2.6108366     3.8521777
      2.611146      3.853044
     2.6114552       3.85391
     2.6117642     3.8547757
     2.6120729     3.8556409
     2.6123813     3.8565058
     2.6126895     3.8573703
     2.6129974     3.8582344
      2.613305     3.8590981
     2.6136124     3.8599615
     2.6139195     3.8608244
     2.6142264     3.8616871
      2.614533     3.8625493
     2.6148393     3.8634111
     2.6151454     3.8642726
     2.6154512     3.8651337
     2.6157568     3.8659944
     2.6160621     3.8668548
     2.6163671     3.8677148
     2.6166719     3.8685744
     2.6169764     3.8694336
     2.6172807     3.8702924
     2.6175847     3.8711509
     2.6178885      3.872009
      2.618192     3.8728667
     2.6184953     3.8737241
     2.6187983     3.8745811
      2.619101     3.8754377
     2.6194035     3.8762939
     2.6197057     3.8771498
     2.6200077     3.8780052
     2.6203094     3.8788604
     2.6206108     3.8797151
     2.6209121     3.8805695
      2.621213     3.8814235
     2.6215137     3.8822771
     2.6218141     3.8831303
     2.6221143     3.8839832
     2.6224143     3.8848357
     2.6227139     3.8856878
     2.6230134     3.8865396
     2.6233126      3.887391
     2.6236115      3.888242
     2.6239101     3.8890926
     2.6242086     3.8899429
     2.6245067     3.8907928
     2.6248046     3.8916423
     2.6251023     3.8924915
     2.6253997     3.8933403
     2.6256969     3.8941887
     2.6259938     3.8950368
     2.6262904     3.8958844
     2.6265868     3.8967318
      2.626883     3.8975787
     2.6271789     3.8984253
     2.6274746     3.8992715
       2.62777     3.9001173
     2.6280651     3.9009628
       2.62836     3.9018079
     2.6286547     3.9026526
     2.6289491     3.9034969
     2.6292432     3.9043409
     2.6295372     3.9051846
     2.6298308     3.9060278
     2.6301242     3.9068707
     2.6304174     3.9077132
     2.6307103     3.9085554
      2.631003     3.9093971
     2.6312954     3.9102386
     2.6315876     3.9110796
     2.6318795     3.9119203
     2.6321712     3.9127606
     2.6324626     3.9136005
     2.6327538     3.9144401
     2.6330448     3.9152793
     2.6333355     3.9161182
     2.6336259     3.9169567
     2.6339161     3.9177948
     2.6342061     3.9186325
     2.6344958     3.9194699
     2.6347853     3.9203069
     2.6350745     3.9211436
     2.6353635     3.9219799
     2.6356522     3.9228158
     2.6359407     3.9236514
      2.636229     3.9244866
      2.636517     3.9253214
     2.6368047     3.9261559
     2.6370922       3.92699
     2.6373795     3.9278237
     2.6376666     3.9286571
     2.6379533     3.9294901
     2.6382399     3.9303227
     2.6385262      3.931155
     2.6388123     3.9319869
     2.6390981     3.9328185
     2.6393837     3.9336497
      2.639669     3.9344805
     2.6399541      3.935311
      2.640239     3.9361411
     2.6405236     3.9369708
      2.640808     3.9378002
     2.6410921     3.9386293
      2.641376     3.9394579
     2.6416597     3.9402862
     2.6419431     3.9411141
     2.6422263     3.9419417
     2.6425092     3.9427689
     2.6427919     3.9435958
     2.6430744     3.9444223
     2.6433566     3.9452484
     2.6436386     3.9460742
     2.6439203     3.9468996
     2.6442018     3.9477246
     2.6444831     3.9485493
     2.6447641     3.9493737
     2.6450449     3.9501976
     2.6453255     3.9510212
     2.6456058     3.9518445
     2.6458859     3.9526674
     2.6461657     3.9534899
     2.6464453     3.9543121
     2.6467247     3.9551339
     2.6470038     3.9559554
     2.6472827     3.9567765
     2.6475614     3.9575972
     2.6478398     3.9584176
      2.648118     3.9592376
      2.648396     3.9600573
     2.6486737     3.9608766
     2.6489512     3.9616955
     2.6492284     3.9625141
     2.6495055     3.9633324
     2.6497822     3.9641503
     2.6500588     3.9649678
     2.6503351     3.9657849
     2.6506112     3.9666018
     2.6508871     3.9674182
     2.6511627     3.9682343
     2.6514381       3.96905
     2.6517132     3.9698654
     2.6519881     3.9706805
     2.6522628     3.9714951
     2.6525373     3.9723094
     2.6528115     3.9731234
     2.6530855      3.973937
     2.6533593     3.9747503
     2.6536328     3.9755632
     2.6539061     3.9763757
     2.6541792     3.9771879
      2.654452     3.9779997
     2.6547246     3.9788112
      2.654997     3.9796223
     2.6552691     3.9804331
      2.655541     3.9812435
     2.6558127     3.9820536
     2.6560842     3.9828633
     2.6563554     3.9836726
     2.6566264     3.9844816
     2.6568972     3.9852903
     2.6571677     3.9860986
      2.657438     3.9869065
     2.6577081     3.9877141
      2.657978     3.9885214
     2.6582476     3.9893282
      2.658517     3.9901348
     2.6587862      3.990941
     2.6590551     3.9917468
     2.6593238     3.9925523
     2.6595923     3.9933574
     2.6598606     3.9941622
     2.6601286     3.9949666
     2.6603964     3.9957707
      2.660664     3.9965744
     2.6609314     3.9973778
     2.6611985     3.9981808
     2.6614654     3.9989834
     2.6617321     3.9997858
     2.6619985     4.0005877
     2.6622647     4.0013894
     2.6625308     4.0021906
     2.6627965     4.0029915
     2.6630621     4.0037921
     2.6633274     4.0045923
     2.6635925     4.0053922
     2.6638574     4.0061917
     2.6641221     4.0069909
     2.6643865     4.0077897
     2.6646507     4.0085882
     2.6649147     4.0093863
     2.6651785     4.0101841
      2.665442     4.0109815
     2.6657053     4.0117786
     2.6659684     4.0125754
     2.6662313     4.0133717
     2.6664939     4.0141678
     2.6667564     4.0149635
     2.6670186     4.0157588
     2.6672806     4.0165538
     2.6675423     4.0173485
     2.6678039     4.0181428
     2.6680652     4.0189367
     2.6683263     4.0197303
     2.6685872     4.0205236
     2.6688478     4.0213165
     2.6691083     4.0221091
     2.6693685     4.0229013
     2.6696285     4.0236932
     2.6698883     4.0244847
     2.6701478     4.0252759
     2.6704072     4.0260668
     2.6706663     4.0268573
     2.6709252     4.0276474
     2.6711839     4.0284372
     2.6714424     4.0292267
     2.6717006     4.0300158
     2.6719586     4.0308046
     2.6722164      4.031593
      2.672474     4.0323811
     2.6727314     4.0331688
     2.6729886     4.0339562
     2.6732455     4.0347433
     2.6735022       4.03553
     2.6737587     4.0363164
      2.674015     4.0371024
     2.6742711     4.0378881
      2.674527     4.0386734
     2.6747826     4.0394584
      2.675038     4.0402431
     2.6752932     4.0410274
     2.6755482     4.0418113
      2.675803      4.042595
     2.6760576     4.0433782
     2.6763119     4.0441612
     2.6765661     4.0449438
       2.67682      4.045726
     2.6770737      4.046508
     2.6773272     4.0472895
     2.6775804     4.0480708
     2.6778335     4.0488517
     2.6780864     4.0496322
      2.678339     4.0504124
     2.6785914     4.0511923
     2.6788436     4.0519718
     2.6790956      4.052751
     2.6793474     4.0535299
     2.6795989     4.0543084
     2.6798503     4.0550865
     2.6801014     4.0558644
     2.6803524     4.0566419
     2.6806031      4.057419
     2.6808536     4.0581958
     2.6811039     4.0589723
      2.681354     4.0597484
     2.6816038     4.0605242
     2.6818535     4.0612997
      2.682103     4.0620748
     2.6823522     4.0628496
     2.6826012      4.063624
       2.68285     4.0643981
     2.6830987     4.0651719
      2.683347     4.0659453
     2.6835952     4.0667184
     2.6838432     4.0674911
      2.684091     4.0682636
     2.6843385     4.0690356
     2.6845859     4.0698074
      2.684833     4.0705788
       2.68508     4.0713498
     2.6853267     4.0721206
     2.6855732      4.072891
     2.6858195      4.073661
     2.6860656     4.0744307
     2.6863115     4.0752001
     2.6865572     4.0759692
     2.6868026     4.0767379
     2.6870479     4.0775063
      2.687293     4.0782743
     2.6875378      4.079042
     2.6877825     4.0798094
     2.6880269     4.0805764
     2.6882711     4.0813431
     2.6885152     4.0821095
      2.688759     4.0828755
     2.6890026     4.0836412
      2.689246     4.0844066
     2.6894892     4.0851716
     2.6897322     4.0859363
      2.689975     4.0867007
     2.6902176     4.0874647
       2.69046     4.0882284
     2.6907021     4.0889918
     2.6909441     4.0897548
     2.6911859     4.0905175
     2.6914274     4.0912798
     2.6916688     4.0920419
       2.69191     4.0928036
     2.6921509     4.0935649
     2.6923917      4.094326
     2.6926322     4.0950867
     2.6928725      4.095847
     2.6931127     4.0966071
     2.6933526     4.0973668
     2.6935923     4.0981261
     2.6938319     4.0988852
     2.6940712     4.0996439
     2.6943103     4.1004022
     2.6945492     4.1011603
      2.694788      4.101918
     2.6950265     4.1026754
     2.6952648     4.1034324
     2.6955029     4.1041892
     2.6957408     4.1049456
     2.6959785     4.1057016
     2.6962161     4.1064573
     2.6964534     4.1072128
     2.6966905     4.1079678
     2.6969274     4.1087226
     2.6971641      4.109477
     2.6974006     4.1102311
     2.6976369     4.1109848
      2.697873     4.1117382
     2.6981089     4.1124913
     2.6983447     4.1132441
     2.6985802     4.1139965
     2.6988155     4.1147486
     2.6990506     4.1155004
     2.6992855     4.1162519
     2.6995202      4.117003
     2.6997547     4.1177538
     2.6999891     4.1185043
     2.7002232     4.1192544
     2.7004571     4.1200042
     2.7006908     4.1207537
     2.7009244     4.1215029
     2.7011577     4.1222517
     2.7013908     4.1230002
     2.7016238     4.1237484
     2.7018565     4.1244962
     2.7020891     4.1252438
     2.7023214      4.125991
     2.7025536     4.1267378
     2.7027855     4.1274844
     2.7030173     4.1282306
     2.7032489     4.1289765
     2.7034802     4.1297221
     2.7037114     4.1304673
     2.7039424     4.1312122
     2.7041732     4.1319568
     2.7044037     4.1327011
     2.7046341      4.133445
     2.7048643     4.1341886
     2.7050943     4.1349319
     2.7053241     4.1356749
     2.7055538     4.1364175
     2.7057832     4.1371599
     2.7060124     4.1379018
     2.7062414     4.1386435
     2.7064703     4.1393849
     2.7066989     4.1401259
