         VBase        Charge
     11.385246     11.431151
     11.386813     11.432647
     11.388375     11.434139
     11.389933     11.435628
     11.391488     11.437112
     11.393038     11.438593
     11.394584      11.44007
     11.396127     11.441542
     11.397665     11.443011
     11.399199     11.444476
      11.40073     11.445937
     11.402257     11.447394
     11.403779     11.448848
     11.405298     11.450297
     11.406813     11.451743
     11.408324     11.453184
     11.409831     11.454622
     11.411334     11.456056
     11.412833     11.457487
     11.414328     11.458913
      11.41582     11.460336
     11.417308     11.461755
     11.418792      11.46317
     11.420272     11.464581
     11.421748     11.465989
     11.423221     11.467393
     11.424689     11.468793
     11.426154      11.47019
     11.427615     11.471583
     11.429073     11.472972
     11.430527     11.474357
     11.431976     11.475739
     11.433423     11.477117
     11.434865     11.478491
     11.436304     11.479862
     11.437739     11.481229
      11.43917     11.482593
     11.440598     11.483952
     11.442022     11.485309
     11.443442     11.486661
     11.444859      11.48801
     11.446272     11.489356
     11.447682     11.490698
     11.449087     11.492036
      11.45049     11.493371
     11.451888     11.494702
     11.453283      11.49603
     11.454675     11.497354
     11.456062     11.498675
     11.457447     11.499992
     11.458827     11.501306
     11.460204     11.502616
     11.461578     11.503923
     11.462948     11.505226
     11.464315     11.506526
     11.465678     11.507822
     11.467037     11.509115
     11.468393     11.510404
     11.469746      11.51169
     11.471095     11.512973
      11.47244     11.514252
     11.473782     11.515528
     11.475121     11.516801
     11.476456      11.51807
     11.477788     11.519335
     11.479116     11.520598
     11.480441     11.521857
     11.481763     11.523112
     11.483081     11.524365
     11.484396     11.525614
     11.485707     11.526859
     11.487015     11.528102
      11.48832     11.529341
     11.489621     11.530576
     11.490919     11.531809
     11.492214     11.533038
     11.493505     11.534264
     11.494793     11.535487
     11.496077     11.536706
     11.497359     11.537922
     11.498637     11.539135
     11.499912     11.540345
     11.501183     11.541552
     11.502451     11.542755
     11.503716     11.543955
     11.504978     11.545152
     11.506236     11.546346
     11.507491     11.547537
     11.508743     11.548724
     11.509992     11.549908
     11.511238      11.55109
      11.51248     11.552268
     11.513719     11.553443
     11.514955     11.554614
     11.516188     11.555783
     11.517417     11.556949
     11.518644     11.558111
     11.519867      11.55927
     11.521087     11.560427
     11.522304      11.56158
     11.523518      11.56273
     11.524729     11.563877
     11.525937     11.565021
     11.527141     11.566162
     11.528342       11.5673
     11.529541     11.568435
     11.530736     11.569567
     11.531928     11.570696
     11.533117     11.571822
     11.534303     11.572945
     11.535486     11.574065
     11.536666     11.575182
     11.537843     11.576296
     11.539017     11.577407
     11.540188     11.578516
     11.541356     11.579621
     11.542521     11.580723
     11.543683     11.581822
     11.544842     11.582919
     11.545997     11.584012
      11.54715     11.585103
       11.5483     11.586191
     11.549447     11.587275
     11.550591     11.588357
     11.551733     11.589436
     11.552871     11.590513
     11.554006     11.591586
     11.555138     11.592656
     11.556268     11.593724
     11.557394     11.594789
     11.558518     11.595851
     11.559639      11.59691
     11.560756     11.597966
     11.561871      11.59902
     11.562983     11.600071
     11.564093     11.601119
     11.565199     11.602164
     11.566303     11.603206
     11.567403     11.604246
     11.568501     11.605283
     11.569596     11.606317
     11.570689     11.607348
     11.571778     11.608377
     11.572865     11.609403
     11.573948     11.610426
     11.575029     11.611446
     11.576108     11.612464
     11.577183     11.613479
     11.578256     11.614492
     11.579326     11.615501
     11.580393     11.616508
     11.581458     11.617513
     11.582519     11.618514
     11.583578     11.619513
     11.584635     11.620509
     11.585688     11.621503
     11.586739     11.622494
     11.587787     11.623483
     11.588833     11.624468
     11.589875     11.625452
     11.590915     11.626432
     11.591953      11.62741
     11.592987     11.628385
      11.59402     11.629358
     11.595049     11.630328
     11.596076     11.631296
       11.5971     11.632261
     11.598121     11.633223
      11.59914     11.634183
     11.600156     11.635141
      11.60117     11.636095
     11.602181     11.637048
      11.60319     11.637997
     11.604195     11.638945
     11.605199     11.639889
     11.606199     11.640832
     11.607197     11.641771
     11.608193     11.642708
     11.609186     11.643643
     11.610176     11.644575
     11.611164     11.645505
     11.612149     11.646432
     11.613132     11.647357
     11.614113      11.64828
      11.61509       11.6492
     11.616065     11.650117
     11.617038     11.651032
     11.618008     11.651945
     11.618976     11.652855
     11.619941     11.653763
     11.620904     11.654668
     11.621864     11.655571
     11.622822     11.656471
     11.623778      11.65737
      11.62473     11.658265
     11.625681     11.659159
     11.626629      11.66005
     11.627574     11.660938
     11.628517     11.661825
     11.629458     11.662709
     11.630396      11.66359
     11.631332     11.664469
     11.632266     11.665346
     11.633197     11.666221
     11.634125     11.667093
     11.635052     11.667963
     11.635976     11.668831
     11.636897     11.669696
     11.637816     11.670559
     11.638733      11.67142
     11.639647     11.672278
      11.64056     11.673134
     11.641469     11.673988
     11.642377      11.67484
     11.643282     11.675689
     11.644184     11.676536
     11.645085     11.677381
     11.645983     11.678224
     11.646879     11.679064
     11.647772     11.679902
     11.648663     11.680738
     11.649552     11.681572
     11.650439     11.682403
     11.651323     11.683232
     11.652205      11.68406
     11.653085     11.684884
     11.653962     11.685707
     11.654838     11.686528
     11.655711     11.687346
     11.656581     11.688162
      11.65745     11.688976
     11.658316     11.689788
      11.65918     11.690597
     11.660042     11.691405
     11.660902      11.69221
     11.661759     11.693013
     11.662614     11.693814
     11.663467     11.694613
     11.664318      11.69541
     11.665167     11.696205
     11.666013     11.696997
     11.666857     11.697788
     11.667699     11.698576
     11.668539     11.699363
     11.669377     11.700147
     11.670213     11.700929
     11.671046     11.701709
     11.671877     11.702487
     11.672707     11.703263
     11.673534     11.704037
     11.674359     11.704808
     11.675181     11.705578
     11.676002     11.706346
     11.676821     11.707111
     11.677637     11.707875
     11.678451     11.708637
     11.679264     11.709396
     11.680074     11.710154
     11.680882     11.710909
     11.681688     11.711663
     11.682492     11.712414
     11.683294     11.713164
     11.684094     11.713911
     11.684891     11.714657
     11.685687       11.7154
     11.686481     11.716142
     11.687272     11.716882
     11.688062     11.717619
     11.688849     11.718355
     11.689635     11.719089
     11.690418      11.71982
       11.6912      11.72055
     11.691979     11.721278
     11.692757     11.722004
     11.693532     11.722728
     11.694306      11.72345
     11.695077      11.72417
     11.695847     11.724889
     11.696614     11.725605
      11.69738      11.72632
     11.698143     11.727032
     11.698905     11.727743
     11.699665     11.728452
     11.700422     11.729159
     11.701178     11.729864
     11.701932     11.730567
     11.702684     11.731268
     11.703434     11.731967
     11.704182     11.732665
     11.704928     11.733361
     11.705672     11.734054
     11.706414     11.734746
     11.707155     11.735437
     11.707893     11.736125
      11.70863     11.736811
     11.709364     11.737496
     11.710097     11.738179
     11.710828      11.73886
     11.711557     11.739539
     11.712284     11.740217
     11.713009     11.740892
     11.713733     11.741566
     11.714454     11.742238
     11.715174     11.742909
     11.715892     11.743577
     11.716608     11.744244
     11.717322     11.744909
     11.718034     11.745572
     11.718745     11.746233
     11.719453     11.746893
      11.72016     11.747551
     11.720865     11.748207
     11.721568     11.748861
      11.72227     11.749514
     11.722969     11.750165
     11.723667     11.750814
     11.724363     11.751462
     11.725057     11.752107
      11.72575     11.752751
      11.72644     11.753394
     11.727129     11.754034
     11.727816     11.754673
     11.728501      11.75531
     11.729185     11.755946
     11.729867      11.75658
     11.730547     11.757212
     11.731225     11.757842
     11.731902     11.758471
     11.732576     11.759098
     11.733249     11.759724
     11.733921     11.760347
      11.73459      11.76097
     11.735258      11.76159
     11.735924     11.762209
     11.736589     11.762826
     11.737252     11.763442
     11.737913     11.764056
     11.738572     11.764668
      11.73923     11.765278
     11.739886     11.765887
      11.74054     11.766495
     11.741192     11.767101
     11.741843     11.767705
     11.742493     11.768307
      11.74314     11.768908
     11.743786     11.769508
      11.74443     11.770106
     11.745073     11.770702
     11.745714     11.771296
     11.746353     11.771889
     11.746991     11.772481
     11.747627     11.773071
     11.748261     11.773659
     11.748894     11.774246
     11.749525     11.774831
     11.750154     11.775415
     11.750782     11.775997
     11.751408     11.776577
     11.752033     11.777156
     11.752656     11.777734
     11.753277      11.77831
     11.753897     11.778884
     11.754515     11.779457
     11.755132     11.780028
     11.755747     11.780598
     11.756361     11.781166
     11.756972     11.781733
     11.757583     11.782298
     11.758192     11.782862
     11.758799     11.783424
     11.759404     11.783985
     11.760008     11.784545
     11.760611     11.785102
     11.761212     11.785659
     11.761811     11.786214
     11.762409     11.786767
     11.763006     11.787319
       11.7636     11.787869
     11.764194     11.788418
     11.764785     11.788966
     11.765376     11.789512
     11.765964     11.790056
     11.766551       11.7906
     11.767137     11.791141
     11.767721     11.791682
     11.768304      11.79222
     11.768885     11.792758
     11.769465     11.793294
     11.770043     11.793828
      11.77062     11.794361
     11.771195     11.794893
     11.771769     11.795424
     11.772341     11.795952
     11.772912      11.79648
     11.773481     11.797006
     11.774049     11.797531
     11.774615     11.798054
      11.77518     11.798576
     11.775744     11.799096
     11.776306     11.799616
     11.776866     11.800133
     11.777426      11.80065
     11.777983     11.801165
      11.77854     11.801678
     11.779094     11.802191
     11.779648     11.802701
       11.7802     11.803211
      11.78075     11.803719
       11.7813     11.804226
     11.781847     11.804732
     11.782394     11.805236
     11.782939     11.805738
     11.783482      11.80624
     11.784024      11.80674
     11.784565     11.807239
     11.785104     11.807736
     11.785642     11.808233
     11.786179     11.808727
     11.786714     11.809221
     11.787248     11.809713
      11.78778     11.810204
     11.788312     11.810694
     11.788841     11.811182
      11.78937     11.811669
     11.789897     11.812155
     11.790422     11.812639
     11.790947     11.813122
     11.791469     11.813604
     11.791991     11.814085
     11.792511     11.814564
      11.79303     11.815042
     11.793548     11.815519
     11.794064     11.815994
     11.794579     11.816468
     11.795093     11.816941
     11.795605     11.817413
     11.796116     11.817883
     11.796625     11.818353
     11.797134     11.818821
     11.797641     11.819287
     11.798147     11.819753
     11.798651     11.820217
     11.799154      11.82068
     11.799656     11.821142
     11.800157     11.821602
     11.800656     11.822061
     11.801154     11.822519
      11.80165     11.822976
     11.802146     11.823432
      11.80264     11.823886
     11.803133      11.82434
     11.803624     11.824792
     11.804115     11.825243
     11.804604     11.825692
     11.805092     11.826141
     11.805578     11.826588
     11.806064     11.827034
     11.806548     11.827479
      11.80703     11.827922
     11.807512     11.828365
     11.807992     11.828806
     11.808471     11.829246
     11.808949     11.829685
     11.809426     11.830123
     11.809901      11.83056
     11.810376     11.830995
     11.810849      11.83143
      11.81132     11.831863
     11.811791     11.832295
      11.81226     11.832726
     11.812728     11.833155
     11.813195     11.833584
     11.813661     11.834011
     11.814126     11.834438
     11.814589     11.834863
     11.815051     11.835287
     11.815512      11.83571
     11.815972     11.836132
      11.81643     11.836552
     11.816888     11.836972
     11.817344      11.83739
     11.817799     11.837808
     11.818253     11.838224
     11.818706     11.838639
     11.819157     11.839053
     11.819607     11.839466
     11.820057     11.839878
     11.820505     11.840288
     11.820952     11.840698
     11.821397     11.841106
     11.821842     11.841514
     11.822286      11.84192
     11.822728     11.842325
     11.823169      11.84273
     11.823609     11.843133
     11.824048     11.843535
     11.824486     11.843936
     11.824923     11.844336
     11.825358     11.844735
     11.825793     11.845132
     11.826226     11.845529
     11.826658     11.845925
     11.827089     11.846319
     11.827519     11.846713
     11.827948     11.847106
     11.828376     11.847497
     11.828803     11.847888
     11.829228     11.848277
     11.829653     11.848665
     11.830076     11.849053
     11.830498     11.849439
      11.83092     11.849824
      11.83134     11.850209
     11.831759     11.850592
     11.832177     11.850974
     11.832594     11.851355
      11.83301     11.851735
     11.833424     11.852115
     11.833838     11.852493
     11.834251      11.85287
     11.834662     11.853246
     11.835073     11.853621
     11.835482     11.853995
     11.835891     11.854369
     11.836298     11.854741
     11.836704     11.855112
      11.83711     11.855482
     11.837514     11.855851
     11.837917      11.85622
     11.838319     11.856587
      11.83872     11.856953
      11.83912     11.857318
     11.839519     11.857683
     11.839917     11.858046
     11.840314     11.858408
      11.84071      11.85877
     11.841105      11.85913
     11.841499      11.85949
     11.841892     11.859848
     11.842284     11.860206
     11.842675     11.860563
     11.843065     11.860918
     11.843454     11.861273
     11.843842     11.861627
     11.844229      11.86198
     11.844615     11.862332
     11.844999     11.862683
     11.845383     11.863033
     11.845766     11.863382
     11.846148      11.86373
     11.846529     11.864077
     11.846909     11.864424
     11.847288     11.864769
     11.847666     11.865114
     11.848043     11.865457
     11.848419       11.8658
     11.848795     11.866142
     11.849169     11.866483
     11.849542     11.866823
     11.849914     11.867162
     11.850285       11.8675
     11.850656     11.867837
     11.851025     11.868174
     11.851394     11.868509
     11.851761     11.868844
     11.852128     11.869177
     11.852493      11.86951
     11.852858     11.869842
     11.853222     11.870173
     11.853584     11.870503
     11.853946     11.870832
     11.854307     11.871161
     11.854667     11.871488
     11.855026     11.871815
     11.855384     11.872141
     11.855742     11.872466
     11.856098      11.87279
     11.856453     11.873113
     11.856808     11.873435
     11.857161     11.873757
     11.857514     11.874077
     11.857866     11.874397
     11.858217     11.874716
     11.858566     11.875034
     11.858916     11.875351
     11.859264     11.875668
     11.859611     11.875983
     11.859957     11.876298
     11.860303     11.876612
     11.860647     11.876925
     11.860991     11.877237
     11.861334     11.877548
     11.861676     11.877859
     11.862017     11.878169
     11.862357     11.878478
     11.862696     11.878786
     11.863035     11.879093
     11.863372     11.879399
     11.863709     11.879705
     11.864045      11.88001
      11.86438     11.880314
     11.864714     11.880617
     11.865047     11.880919
     11.865379     11.881221
     11.865711     11.881522
     11.866041     11.881822
     11.866371     11.882121
       11.8667     11.882419
     11.867028     11.882717
     11.867356     11.883013
     11.867682     11.883309
     11.868008     11.883605
     11.868332     11.883899
     11.868656     11.884193
     11.868979     11.884486
     11.869302     11.884778
     11.869623     11.885069
     11.869944      11.88536
     11.870263     11.885649
     11.870582     11.885938
     11.870901     11.886227
     11.871218     11.886514
     11.871534     11.886801
      11.87185     11.887087
     11.872165     11.887372
     11.872479     11.887656
     11.872792      11.88794
     11.873105     11.888223
     11.873416     11.888505
     11.873727     11.888786
     11.874037     11.889067
     11.874347     11.889347
     11.874655     11.889626
     11.874963     11.889904
      11.87527     11.890182
     11.875576     11.890459
     11.875881     11.890735
     11.876185     11.891011
     11.876489     11.891285
     11.876792     11.891559
     11.877094     11.891833
     11.877396     11.892105
     11.877696     11.892377
     11.877996     11.892648
     11.878295     11.892919
     11.878593     11.893188
     11.878891     11.893457
     11.879188     11.893725
     11.879484     11.893993
     11.879779      11.89426
     11.880073     11.894526
     11.880367     11.894791
      11.88066     11.895056
     11.880952      11.89532
     11.881244     11.895583
     11.881535     11.895846
     11.881825     11.896108
     11.882114     11.896369
     11.882402     11.896629
      11.88269     11.896889
     11.882977     11.897148
     11.883263     11.897407
     11.883549     11.897664
     11.883834     11.897921
     11.884118     11.898178
     11.884401     11.898433
     11.884684     11.898688
     11.884965     11.898943
     11.885247     11.899196
     11.885527     11.899449
     11.885807     11.899702
     11.886086     11.899953
     11.886364     11.900204
     11.886641     11.900454
     11.886918     11.900704
     11.887194     11.900953
      11.88747     11.901201
     11.887745     11.901449
     11.888019     11.901696
     11.888292     11.901942
     11.888564     11.902188
     11.888836     11.902433
     11.889107     11.902677
     11.889378     11.902921
     11.889648     11.903164
     11.889917     11.903406
     11.890185     11.903648
     11.890453     11.903889
      11.89072      11.90413
     11.890986      11.90437
     11.891252     11.904609
     11.891517     11.904847
     11.891781     11.905085
     11.892045     11.905323
     11.892308     11.905559
      11.89257     11.905795
     11.892832     11.906031
     11.893093     11.906265
     11.893353       11.9065
     11.893612     11.906733
     11.893871     11.906966
      11.89413     11.907198
     11.894387      11.90743
     11.894644     11.907661
       11.8949     11.907892
     11.895156     11.908121
     11.895411     11.908351
     11.895665     11.908579
     11.895919     11.908807
     11.896172     11.909035
     11.896424     11.909261
     11.896676     11.909488
     11.896927     11.909713
     11.897177     11.909938
     11.897427     11.910163
     11.897676     11.910386
     11.897924      11.91061
     11.898172     11.910832
     11.898419     11.911054
     11.898666     11.911276
     11.898912     11.911496
     11.899157     11.911717
     11.899402     11.911936
     11.899646     11.912155
     11.899889     11.912374
     11.900132     11.912592
     11.900374     11.912809
     11.900616     11.913026
     11.900857     11.913242
     11.901097     11.913458
     11.901337     11.913673
     11.901576     11.913887
     11.901814     11.914101
     11.902052     11.914314
     11.902289     11.914527
     11.902526     11.914739
     11.902762     11.914951
     11.902997     11.915162
     11.903232     11.915373
     11.903466     11.915582
     11.903699     11.915792
     11.903932     11.916001
     11.904165     11.916209
     11.904397     11.916417
     11.904628     11.916624
     11.904858      11.91683
     11.905088     11.917036
     11.905318     11.917242
     11.905546     11.917447
     11.905775     11.917651
     11.906002     11.917855
     11.906229     11.918059
     11.906456     11.918261
     11.906682     11.918464
     11.906907     11.918665
     11.907132     11.918867
     11.907356     11.919067
     11.907579     11.919267
     11.907802     11.919467
     11.908025     11.919666
     11.908247     11.919864
     11.908468     11.920062
     11.908689      11.92026
     11.908909     11.920457
     11.909128     11.920653
     11.909347     11.920849
     11.909566     11.921045
     11.909784     11.921239
     11.910001     11.921434
     11.910218     11.921628
     11.910434     11.921821
      11.91065     11.922014
     11.910865     11.922206
     11.911079     11.922398
     11.911293     11.922589
     11.911507      11.92278
      11.91172      11.92297
     11.911932      11.92316
     11.912144     11.923349
     11.912355     11.923538
     11.912566     11.923726
     11.912776     11.923913
     11.912985     11.924101
     11.913194     11.924287
     11.913403     11.924474
     11.913611     11.924659
     11.913819     11.924845
     11.914025     11.925029
     11.914232     11.925214
     11.914438     11.925397
     11.914643     11.925581
     11.914848     11.925763
     11.915052     11.925946
     11.915256     11.926128
     11.915459     11.926309
     11.915662      11.92649
     11.915864      11.92667
     11.916066      11.92685
     11.916267     11.927029
     11.916468     11.927208
     11.916668     11.927387
     11.916867     11.927565
     11.917066     11.927742
     11.917265     11.927919
     11.917463     11.928096
     11.917661     11.928272
     11.917858     11.928448
     11.918054     11.928623
      11.91825     11.928797
     11.918446     11.928972
     11.918641     11.929145
     11.918836     11.929319
      11.91903     11.929492
     11.919223     11.929664
     11.919416     11.929836
     11.919609     11.930007
     11.919801     11.930178
     11.919992     11.930349
     11.920183     11.930519
     11.920374     11.930689
     11.920564     11.930858
     11.920754     11.931027
     11.920943     11.931195
     11.921131     11.931363
     11.921319      11.93153
     11.921507     11.931697
     11.921694     11.931864
     11.921881      11.93203
     11.922067     11.932195
     11.922253      11.93236
     11.922438     11.932525
     11.922623      11.93269
     11.922807     11.932853
     11.922991     11.933017
     11.923174      11.93318
     11.923357     11.933342
      11.92354     11.933505
     11.923722     11.933666
     11.923903     11.933828
     11.924084     11.933988
     11.924265     11.934149
     11.924445     11.934309
     11.924624     11.934468
     11.924804     11.934628
     11.924982     11.934786
      11.92516     11.934945
     11.925338     11.935102
     11.925516      11.93526
     11.925692     11.935417
     11.925869     11.935574
     11.926045      11.93573
      11.92622     11.935886
     11.926395     11.936041
      11.92657     11.936196
     11.926744      11.93635
     11.926918     11.936505
     11.927091     11.936658
     11.927264     11.936812
     11.927436     11.936964
     11.927608     11.937117
      11.92778     11.937269
     11.927951     11.937421
     11.928121     11.937572
     11.928291     11.937723
     11.928461     11.937873
      11.92863     11.938024
     11.928799     11.938173
     11.928968     11.938323
     11.929136     11.938471
     11.929303      11.93862
      11.92947     11.938768
     11.929637     11.938916
     11.929803     11.939063
     11.929969      11.93921
     11.930134     11.939356
     11.930299     11.939503
     11.930464     11.939648
     11.930628     11.939794
     11.930792     11.939939
     11.930955     11.940083
     11.931118     11.940227
      11.93128     11.940371
     11.931442     11.940515
     11.931604     11.940658
     11.931765       11.9408
     11.931926     11.940943
     11.932086     11.941085
     11.932246     11.941226
     11.932406     11.941367
     11.932565     11.941508
     11.932724     11.941649
     11.932882     11.941789
      11.93304     11.941928
     11.933198     11.942068
     11.933355     11.942207
     11.933511     11.942345
     11.933668     11.942483
     11.933824     11.942621
     11.933979     11.942759
     11.934134     11.942896
     11.934289     11.943032
     11.934443     11.943169
     11.934597     11.943305
     11.934751      11.94344
     11.934904     11.943576
     11.935056     11.943711
     11.935209     11.943845
     11.935361     11.943979
     11.935512     11.944113
     11.935663     11.944247
     11.935814      11.94438
     11.935964     11.944513
     11.936114     11.944645
     11.936264     11.944777
     11.936413     11.944909
     11.936562      11.94504
     11.936711     11.945171
     11.936859     11.945302
     11.937006     11.945432
     11.937154     11.945562
     11.937301     11.945692
     11.937447     11.945821
     11.937593      11.94595
     11.937739     11.946079
     11.937885     11.946207
      11.93803     11.946335
     11.938174     11.946462
     11.938319      11.94659
     11.938463     11.946716
     11.938606     11.946843
     11.938749     11.946969
     11.938892     11.947095
     11.939035     11.947221
     11.939177     11.947346
     11.939318     11.947471
      11.93946     11.947595
     11.939601      11.94772
     11.939741     11.947843
     11.939882     11.947967
     11.940022      11.94809
     11.940161     11.948213
       11.9403     11.948336
     11.940439     11.948458
     11.940578      11.94858
     11.940716     11.948702
     11.940854     11.948823
     11.940991     11.948944
     11.941128     11.949064
     11.941265     11.949185
     11.941401     11.949305
     11.941537     11.949424
     11.941673     11.949544
     11.941808     11.949663
     11.941943     11.949782
     11.942078       11.9499
     11.942212     11.950018
     11.942346     11.950136
     11.942479     11.950253
     11.942613      11.95037
     11.942746     11.950487
     11.942878     11.950604
      11.94301      11.95072
     11.943142     11.950836
     11.943274     11.950952
     11.943405     11.951067
     11.943536     11.951182
     11.943666     11.951296
     11.943796     11.951411
     11.943926     11.951525
     11.944056     11.951639
     11.944185     11.951752
     11.944314     11.951865
     11.944442     11.951978
      11.94457     11.952091
     11.944698     11.952203
     11.944826     11.952315
     11.944953     11.952427
      11.94508     11.952538
     11.945206     11.952649
     11.945333      11.95276
     11.945459      11.95287
     11.945584     11.952981
     11.945709      11.95309
     11.945834       11.9532
     11.945959     11.953309
     11.946083     11.953418
     11.946207     11.953527
     11.946331     11.953636
     11.946454     11.953744
     11.946577     11.953852
       11.9467     11.953959
     11.946822     11.954066
     11.946944     11.954173
     11.947066      11.95428
     11.947188     11.954387
     11.947309     11.954493
     11.947429     11.954599
      11.94755     11.954704
      11.94767      11.95481
      11.94779     11.954915
      11.94791     11.955019
     11.948029     11.955124
     11.948148     11.955228
     11.948267     11.955332
     11.948385     11.955436
     11.948503     11.955539
     11.948621     11.955642
     11.948738     11.955745
     11.948855     11.955847
     11.948972      11.95595
     11.949089     11.956052
     11.949205     11.956153
     11.949321     11.956255
     11.949436     11.956356
     11.949552     11.956457
     11.949667     11.956558
     11.949782     11.956658
     11.949896     11.956758
      11.95001     11.956858
     11.950124     11.956957
     11.950238     11.957057
     11.950351     11.957156
     11.950464     11.957255
     11.950577     11.957353
     11.950689     11.957451
     11.950801     11.957549
     11.950913     11.957647
     11.951024     11.957745
     11.951136     11.957842
     11.951247     11.957939
     11.951357     11.958036
     11.951468     11.958132
     11.951578     11.958228
     11.951688     11.958324
     11.951797      11.95842
     11.951907     11.958515
     11.952016      11.95861
     11.952124     11.958705
     11.952233       11.9588
     11.952341     11.958894
     11.952449     11.958989
     11.952556     11.959082
     11.952664     11.959176
     11.952771      11.95927
     11.952877     11.959363
     11.952984     11.959456
      11.95309     11.959548
     11.953196     11.959641
     11.953302     11.959733
     11.953407     11.959825
     11.953512     11.959917
     11.953617     11.960008
     11.953722     11.960099
     11.953826      11.96019
      11.95393     11.960281
     11.954034     11.960371
     11.954137     11.960462
     11.954241     11.960552
     11.954344     11.960641
     11.954446     11.960731
     11.954549      11.96082
     11.954651     11.960909
     11.954753     11.960998
     11.954855     11.961087
     11.954956     11.961175
     11.955057     11.961263
     11.955158     11.961351
     11.955259     11.961438
     11.955359     11.961526
     11.955459     11.961613
     11.955559       11.9617
     11.955659     11.961787
     11.955758     11.961873
     11.955857     11.961959
     11.955956     11.962045
     11.956054     11.962131
     11.956153     11.962217
     11.956251     11.962302
     11.956349     11.962387
     11.956446     11.962472
     11.956544     11.962557
     11.956641     11.962641
     11.956737     11.962725
     11.956834     11.962809
      11.95693     11.962893
     11.957026     11.962976
     11.957122      11.96306
     11.957218     11.963143
     11.957313     11.963226
     11.957408     11.963308
     11.957503     11.963391
     11.957598     11.963473
     11.957692     11.963555
     11.957786     11.963637
      11.95788     11.963718
     11.957974       11.9638
     11.958067     11.963881
      11.95816     11.963962
     11.958253     11.964042
     11.958346     11.964123
     11.958438     11.964203
      11.95853     11.964283
     11.958622     11.964363
     11.958714     11.964443
     11.958806     11.964522
     11.958897     11.964601
     11.958988      11.96468
     11.959079     11.964759
     11.959169     11.964837
     11.959259     11.964916
     11.959349     11.964994
     11.959439     11.965072
     11.959529      11.96515
     11.959618     11.965227
     11.959707     11.965304
     11.959796     11.965382
     11.959885     11.965458
     11.959974     11.965535
     11.960062     11.965612
      11.96015     11.965688
     11.960238     11.965764
     11.960325      11.96584
     11.960413     11.965916
       11.9605     11.965991
     11.960587     11.966066
     11.960673     11.966141
      11.96076     11.966216
     11.960846     11.966291
     11.960932     11.966365
     11.961018      11.96644
     11.961103     11.966514
     11.961189     11.966588
     11.961274     11.966661
     11.961359     11.966735
     11.961443     11.966808
     11.961528     11.966881
     11.961612     11.966954
     11.961696     11.967027
      11.96178       11.9671
     11.961863     11.967172
     11.961947     11.967244
      11.96203     11.967316
     11.962113     11.967388
     11.962196     11.967459
     11.962278     11.967531
     11.962361     11.967602
     11.962443     11.967673
     11.962525     11.967744
     11.962606     11.967814
     11.962688     11.967885
     11.962769     11.967955
      11.96285     11.968025
     11.962931     11.968095
     11.963011     11.968165
     11.963092     11.968234
     11.963172     11.968303
     11.963252     11.968372
     11.963332     11.968441
     11.963412      11.96851
     11.963491     11.968579
      11.96357     11.968647
     11.963649     11.968715
     11.963728     11.968783
     11.963807     11.968851
     11.963885     11.968919
     11.963963     11.968986
     11.964041     11.969054
     11.964119     11.969121
     11.964196     11.969188
     11.964274     11.969255
     11.964351     11.969321
     11.964428     11.969388
     11.964505     11.969454
     11.964581      11.96952
     11.964658     11.969586
     11.964734     11.969652
      11.96481     11.969717
     11.964886     11.969783
     11.964961     11.969848
     11.965037     11.969913
     11.965112     11.969978
     11.965187     11.970042
     11.965262     11.970107
     11.965337     11.970171
     11.965411     11.970235
     11.965485     11.970299
     11.965559     11.970363
     11.965633     11.970427
     11.965707      11.97049
      11.96578     11.970554
     11.965854     11.970617
     11.965927      11.97068
        11.966     11.970742
     11.966072     11.970805
     11.966145     11.970868
     11.966217      11.97093
      11.96629     11.970992
     11.966362     11.971054
     11.966433     11.971116
     11.966505     11.971177
     11.966576     11.971239
     11.966648       11.9713
     11.966719     11.971361
      11.96679     11.971422
      11.96686     11.971483
     11.966931     11.971544
     11.967001     11.971604
     11.967072     11.971665
     11.967141     11.971725
     11.967211     11.971785
     11.967281     11.971845
      11.96735     11.971905
      11.96742     11.971964
     11.967489     11.972024
     11.967558     11.972083
     11.967626     11.972142
     11.967695     11.972201
     11.967763     11.972259
     11.967832     11.972318
       11.9679     11.972377
     11.967967     11.972435
     11.968035     11.972493
     11.968103     11.972551
      11.96817     11.972609
     11.968237     11.972666
     11.968304     11.972724
     11.968371     11.972781
     11.968438     11.972839
     11.968504     11.972896
      11.96857     11.972953
     11.968637     11.973009
     11.968703     11.973066
     11.968768     11.973122
     11.968834     11.973179
     11.968899     11.973235
     11.968965     11.973291
      11.96903     11.973347
     11.969095     11.973402
      11.96916     11.973458
     11.969224     11.973513
     11.969289     11.973569
     11.969353     11.973624
     11.969417     11.973679
     11.969481     11.973734
     11.969545     11.973788
     11.969608     11.973843
     11.969672     11.973897
     11.969735     11.973951
     11.969798     11.974006
     11.969861      11.97406
     11.969924     11.974113
     11.969987     11.974167
     11.970049     11.974221
     11.970112     11.974274
     11.970174     11.974327
     11.970236      11.97438
     11.970298     11.974433
     11.970359     11.974486
     11.970421     11.974539
     11.970482     11.974591
     11.970543     11.974644
     11.970604     11.974696
     11.970665     11.974748
     11.970726       11.9748
     11.970787     11.974852
     11.970847     11.974904
     11.970907     11.974955
     11.970968     11.975007
     11.971028     11.975058
     11.971087     11.975109
     11.971147      11.97516
     11.971207     11.975211
